"","Temp","Species","Medium","Rep","Citation","Time","PopBio","Time_units","PopBio_unts","n","logPopBio","ID"
"6971",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",7,0.114,"Hours","Absorbance (600nm) continuous",38,-0.943095148663527,515
"6972",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",7.5,0.121,"Hours","Absorbance (600nm) continuous",38,-0.91721462968355,515
"6973",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",8,0.126,"Hours","Absorbance (600nm) continuous",38,-0.899629454882437,515
"6974",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",8.5,0.133,"Hours","Absorbance (600nm) continuous",38,-0.876148359032914,515
"6975",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",9,0.136,"Hours","Absorbance (600nm) continuous",38,-0.866461091629782,515
"6976",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",9.5,0.137,"Hours","Absorbance (600nm) continuous",38,-0.863279432843593,515
"6977",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",10,0.138,"Hours","Absorbance (600nm) continuous",38,-0.860120913598763,515
"6978",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",10.5,0.141,"Hours","Absorbance (600nm) continuous",38,-0.85078088734462,515
"6979",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",11,0.143,"Hours","Absorbance (600nm) continuous",38,-0.844663962534938,515
"6980",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",11.5,0.144,"Hours","Absorbance (600nm) continuous",38,-0.84163750790475,515
"6981",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",12,0.143,"Hours","Absorbance (600nm) continuous",38,-0.844663962534938,515
"6982",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",12.5,0.144,"Hours","Absorbance (600nm) continuous",38,-0.84163750790475,515
"6983",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",13,0.144,"Hours","Absorbance (600nm) continuous",38,-0.84163750790475,515
"6984",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",13.5,0.143,"Hours","Absorbance (600nm) continuous",38,-0.844663962534938,515
"6985",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",14,0.144,"Hours","Absorbance (600nm) continuous",38,-0.84163750790475,515
"6986",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",14.5,0.144,"Hours","Absorbance (600nm) continuous",38,-0.84163750790475,515
"6987",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",15,0.145,"Hours","Absorbance (600nm) continuous",38,-0.838631997765025,515
"6988",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",15.5,0.146,"Hours","Absorbance (600nm) continuous",38,-0.835647144215563,515
"6989",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",16,0.147,"Hours","Absorbance (600nm) continuous",38,-0.832682665251824,515
"6990",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",16.5,0.148,"Hours","Absorbance (600nm) continuous",38,-0.829738284605043,515
"6991",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",17,0.149,"Hours","Absorbance (600nm) continuous",38,-0.826813731587726,515
"6992",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",17.5,0.15,"Hours","Absorbance (600nm) continuous",38,-0.823908740944319,515
"6993",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",18,0.152,"Hours","Absorbance (600nm) continuous",38,-0.818156412055227,515
"6994",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",18.5,0.153,"Hours","Absorbance (600nm) continuous",38,-0.815308569182401,515
"6995",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",0,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,516
"6996",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",0.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,516
"6997",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",1,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,516
"6998",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",1.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,516
"6999",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",2,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,516
"7000",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",2.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,516
"7001",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",3,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,516
"7002",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",3.5,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,516
"7003",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",4,0.095,"Hours","Absorbance (600nm) continuous",38,-1.02227639471115,516
"7004",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",4.5,0.098,"Hours","Absorbance (600nm) continuous",38,-1.00877392430751,516
"7005",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,516
"7006",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",5.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,516
"7007",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",6,0.103,"Hours","Absorbance (600nm) continuous",38,-0.987162775294828,516
"7008",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",6.5,0.103,"Hours","Absorbance (600nm) continuous",38,-0.987162775294828,516
"7009",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",7,0.106,"Hours","Absorbance (600nm) continuous",38,-0.97469413473523,516
"7010",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",7.5,0.106,"Hours","Absorbance (600nm) continuous",38,-0.97469413473523,516
"7011",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",8,0.11,"Hours","Absorbance (600nm) continuous",38,-0.958607314841775,516
"7012",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",8.5,0.111,"Hours","Absorbance (600nm) continuous",38,-0.954677021213343,516
"7013",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",9,0.115,"Hours","Absorbance (600nm) continuous",38,-0.939302159646388,516
"7014",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",9.5,0.117,"Hours","Absorbance (600nm) continuous",38,-0.931814138253838,516
"7015",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",10,0.118,"Hours","Absorbance (600nm) continuous",38,-0.928117992693875,516
"7016",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",10.5,0.122,"Hours","Absorbance (600nm) continuous",38,-0.913640169325252,516
"7017",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",11,0.118,"Hours","Absorbance (600nm) continuous",38,-0.928117992693875,516
"7018",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",11.5,0.127,"Hours","Absorbance (600nm) continuous",38,-0.896196279044043,516
"7019",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",12,0.129,"Hours","Absorbance (600nm) continuous",38,-0.889410289700751,516
"7020",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",12.5,0.126,"Hours","Absorbance (600nm) continuous",38,-0.899629454882437,516
"7021",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",13,0.137,"Hours","Absorbance (600nm) continuous",38,-0.863279432843593,516
"7022",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",13.5,0.142,"Hours","Absorbance (600nm) continuous",38,-0.847711655616944,516
"7023",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",14,0.147,"Hours","Absorbance (600nm) continuous",38,-0.832682665251824,516
"7024",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",14.5,0.153,"Hours","Absorbance (600nm) continuous",38,-0.815308569182401,516
"7025",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",15,0.16,"Hours","Absorbance (600nm) continuous",38,-0.795880017344075,516
"7026",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",15.5,0.167,"Hours","Absorbance (600nm) continuous",38,-0.777283528852417,516
"7027",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",16,0.174,"Hours","Absorbance (600nm) continuous",38,-0.7594507517174,516
"7028",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",16.5,0.181,"Hours","Absorbance (600nm) continuous",38,-0.742321425130815,516
"7029",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",17,0.191,"Hours","Absorbance (600nm) continuous",38,-0.718966632752272,516
"7030",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",17.5,0.197,"Hours","Absorbance (600nm) continuous",38,-0.705533773838407,516
"7031",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",18,0.211,"Hours","Absorbance (600nm) continuous",38,-0.675717544702307,516
"7032",22,"Arthrobacter","10% LB broth",4,"Smith_et_al",18.5,0.203,"Hours","Absorbance (600nm) continuous",38,-0.692503962086787,516
"7033",22,"Citrobacter","10% LB broth",1,"Smith_et_al",0,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,517
"7034",22,"Citrobacter","10% LB broth",1,"Smith_et_al",0.5,0.087,"Hours","Absorbance (600nm) continuous",38,-1.06048074738138,517
"7035",22,"Citrobacter","10% LB broth",1,"Smith_et_al",1,0.086,"Hours","Absorbance (600nm) continuous",38,-1.06550154875643,517
"7036",22,"Citrobacter","10% LB broth",1,"Smith_et_al",1.5,0.086,"Hours","Absorbance (600nm) continuous",38,-1.06550154875643,517
"7037",22,"Citrobacter","10% LB broth",1,"Smith_et_al",2,0.086,"Hours","Absorbance (600nm) continuous",38,-1.06550154875643,517
"7038",22,"Citrobacter","10% LB broth",1,"Smith_et_al",2.5,0.086,"Hours","Absorbance (600nm) continuous",38,-1.06550154875643,517
"7039",22,"Citrobacter","10% LB broth",1,"Smith_et_al",3,0.086,"Hours","Absorbance (600nm) continuous",38,-1.06550154875643,517
"7040",22,"Citrobacter","10% LB broth",1,"Smith_et_al",3.5,0.087,"Hours","Absorbance (600nm) continuous",38,-1.06048074738138,517
"7041",22,"Citrobacter","10% LB broth",1,"Smith_et_al",4,0.087,"Hours","Absorbance (600nm) continuous",38,-1.06048074738138,517
"7042",22,"Citrobacter","10% LB broth",1,"Smith_et_al",4.5,0.087,"Hours","Absorbance (600nm) continuous",38,-1.06048074738138,517
"7043",22,"Citrobacter","10% LB broth",1,"Smith_et_al",5,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,517
"7044",22,"Citrobacter","10% LB broth",1,"Smith_et_al",5.5,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,517
"7045",22,"Citrobacter","10% LB broth",1,"Smith_et_al",6,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,517
"7046",22,"Citrobacter","10% LB broth",1,"Smith_et_al",6.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,517
"7047",22,"Citrobacter","10% LB broth",1,"Smith_et_al",7,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,517
"7048",22,"Citrobacter","10% LB broth",1,"Smith_et_al",7.5,0.095,"Hours","Absorbance (600nm) continuous",38,-1.02227639471115,517
"7049",22,"Citrobacter","10% LB broth",1,"Smith_et_al",8,0.098,"Hours","Absorbance (600nm) continuous",38,-1.00877392430751,517
"7050",22,"Citrobacter","10% LB broth",1,"Smith_et_al",8.5,0.101,"Hours","Absorbance (600nm) continuous",38,-0.995678626217357,517
"7051",22,"Citrobacter","10% LB broth",1,"Smith_et_al",9,0.105,"Hours","Absorbance (600nm) continuous",38,-0.978810700930062,517
"7052",22,"Citrobacter","10% LB broth",1,"Smith_et_al",9.5,0.109,"Hours","Absorbance (600nm) continuous",38,-0.962573502059376,517
"7053",22,"Citrobacter","10% LB broth",1,"Smith_et_al",10,0.115,"Hours","Absorbance (600nm) continuous",38,-0.939302159646388,517
"7054",22,"Citrobacter","10% LB broth",1,"Smith_et_al",10.5,0.119,"Hours","Absorbance (600nm) continuous",38,-0.924453038607469,517
"7055",22,"Citrobacter","10% LB broth",1,"Smith_et_al",11,0.131,"Hours","Absorbance (600nm) continuous",38,-0.882728704344236,517
"7056",22,"Citrobacter","10% LB broth",1,"Smith_et_al",11.5,0.137,"Hours","Absorbance (600nm) continuous",38,-0.863279432843593,517
"7057",22,"Citrobacter","10% LB broth",1,"Smith_et_al",12,0.145,"Hours","Absorbance (600nm) continuous",38,-0.838631997765025,517
"7058",22,"Citrobacter","10% LB broth",1,"Smith_et_al",12.5,0.151,"Hours","Absorbance (600nm) continuous",38,-0.821023052706831,517
"7059",22,"Citrobacter","10% LB broth",1,"Smith_et_al",13,0.156,"Hours","Absorbance (600nm) continuous",38,-0.806875401645538,517
"7060",22,"Citrobacter","10% LB broth",1,"Smith_et_al",13.5,0.157,"Hours","Absorbance (600nm) continuous",38,-0.804100347590766,517
"7061",22,"Citrobacter","10% LB broth",1,"Smith_et_al",14,0.158,"Hours","Absorbance (600nm) continuous",38,-0.801342913045577,517
"7062",22,"Citrobacter","10% LB broth",1,"Smith_et_al",14.5,0.158,"Hours","Absorbance (600nm) continuous",38,-0.801342913045577,517
"7063",22,"Citrobacter","10% LB broth",1,"Smith_et_al",15,0.158,"Hours","Absorbance (600nm) continuous",38,-0.801342913045577,517
"7064",22,"Citrobacter","10% LB broth",1,"Smith_et_al",15.5,0.157,"Hours","Absorbance (600nm) continuous",38,-0.804100347590766,517
"7065",22,"Citrobacter","10% LB broth",1,"Smith_et_al",16,0.157,"Hours","Absorbance (600nm) continuous",38,-0.804100347590766,517
"7066",22,"Citrobacter","10% LB broth",1,"Smith_et_al",16.5,0.154,"Hours","Absorbance (600nm) continuous",38,-0.812479279163537,517
"7067",22,"Citrobacter","10% LB broth",1,"Smith_et_al",17,0.161,"Hours","Absorbance (600nm) continuous",38,-0.79317412396815,517
"7068",22,"Citrobacter","10% LB broth",1,"Smith_et_al",17.5,0.158,"Hours","Absorbance (600nm) continuous",38,-0.801342913045577,517
"7069",22,"Citrobacter","10% LB broth",1,"Smith_et_al",18,0.155,"Hours","Absorbance (600nm) continuous",38,-0.809668301829709,517
"7070",22,"Citrobacter","10% LB broth",1,"Smith_et_al",18.5,0.156,"Hours","Absorbance (600nm) continuous",38,-0.806875401645538,517
"7071",22,"Citrobacter","10% LB broth",2,"Smith_et_al",0,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7072",22,"Citrobacter","10% LB broth",2,"Smith_et_al",0.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7073",22,"Citrobacter","10% LB broth",2,"Smith_et_al",1,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7074",22,"Citrobacter","10% LB broth",2,"Smith_et_al",1.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7075",22,"Citrobacter","10% LB broth",2,"Smith_et_al",2,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7076",22,"Citrobacter","10% LB broth",2,"Smith_et_al",2.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7077",22,"Citrobacter","10% LB broth",2,"Smith_et_al",3,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7078",22,"Citrobacter","10% LB broth",2,"Smith_et_al",3.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7079",22,"Citrobacter","10% LB broth",2,"Smith_et_al",4,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7080",22,"Citrobacter","10% LB broth",2,"Smith_et_al",4.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7081",22,"Citrobacter","10% LB broth",2,"Smith_et_al",5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,518
"7082",22,"Citrobacter","10% LB broth",2,"Smith_et_al",5.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,518
"7083",22,"Citrobacter","10% LB broth",2,"Smith_et_al",6,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,518
"7084",22,"Citrobacter","10% LB broth",2,"Smith_et_al",6.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,518
"7085",22,"Citrobacter","10% LB broth",2,"Smith_et_al",7,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,518
"7086",22,"Citrobacter","10% LB broth",2,"Smith_et_al",7.5,0.097,"Hours","Absorbance (600nm) continuous",38,-1.01322826573376,518
"7087",22,"Citrobacter","10% LB broth",2,"Smith_et_al",8,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,518
"7088",22,"Citrobacter","10% LB broth",2,"Smith_et_al",8.5,0.102,"Hours","Absorbance (600nm) continuous",38,-0.991399828238082,518
"7089",22,"Citrobacter","10% LB broth",2,"Smith_et_al",9,0.105,"Hours","Absorbance (600nm) continuous",38,-0.978810700930062,518
"7090",22,"Citrobacter","10% LB broth",2,"Smith_et_al",9.5,0.11,"Hours","Absorbance (600nm) continuous",38,-0.958607314841775,518
"7091",22,"Citrobacter","10% LB broth",2,"Smith_et_al",10,0.115,"Hours","Absorbance (600nm) continuous",38,-0.939302159646388,518
"7092",22,"Citrobacter","10% LB broth",2,"Smith_et_al",10.5,0.12,"Hours","Absorbance (600nm) continuous",38,-0.920818753952375,518
"7093",22,"Citrobacter","10% LB broth",2,"Smith_et_al",11,0.127,"Hours","Absorbance (600nm) continuous",38,-0.896196279044043,518
"7094",22,"Citrobacter","10% LB broth",2,"Smith_et_al",11.5,0.136,"Hours","Absorbance (600nm) continuous",38,-0.866461091629782,518
"7095",22,"Citrobacter","10% LB broth",2,"Smith_et_al",12,0.142,"Hours","Absorbance (600nm) continuous",38,-0.847711655616944,518
"7096",22,"Citrobacter","10% LB broth",2,"Smith_et_al",12.5,0.151,"Hours","Absorbance (600nm) continuous",38,-0.821023052706831,518
"7097",22,"Citrobacter","10% LB broth",2,"Smith_et_al",13,0.161,"Hours","Absorbance (600nm) continuous",38,-0.79317412396815,518
"7098",22,"Citrobacter","10% LB broth",2,"Smith_et_al",13.5,0.164,"Hours","Absorbance (600nm) continuous",38,-0.785156151952302,518
"7099",22,"Citrobacter","10% LB broth",2,"Smith_et_al",14,0.164,"Hours","Absorbance (600nm) continuous",38,-0.785156151952302,518
"7100",22,"Citrobacter","10% LB broth",2,"Smith_et_al",14.5,0.165,"Hours","Absorbance (600nm) continuous",38,-0.782516055786094,518
"7101",22,"Citrobacter","10% LB broth",2,"Smith_et_al",15,0.165,"Hours","Absorbance (600nm) continuous",38,-0.782516055786094,518
"7102",22,"Citrobacter","10% LB broth",2,"Smith_et_al",15.5,0.164,"Hours","Absorbance (600nm) continuous",38,-0.785156151952302,518
"7103",22,"Citrobacter","10% LB broth",2,"Smith_et_al",16,0.162,"Hours","Absorbance (600nm) continuous",38,-0.790484985457369,518
"7104",22,"Citrobacter","10% LB broth",2,"Smith_et_al",16.5,0.165,"Hours","Absorbance (600nm) continuous",38,-0.782516055786094,518
"7105",22,"Citrobacter","10% LB broth",2,"Smith_et_al",17,0.162,"Hours","Absorbance (600nm) continuous",38,-0.790484985457369,518
"7106",22,"Citrobacter","10% LB broth",2,"Smith_et_al",17.5,0.163,"Hours","Absorbance (600nm) continuous",38,-0.787812395596042,518
"7107",22,"Citrobacter","10% LB broth",2,"Smith_et_al",18,0.163,"Hours","Absorbance (600nm) continuous",38,-0.787812395596042,518
"7108",22,"Citrobacter","10% LB broth",2,"Smith_et_al",18.5,0.166,"Hours","Absorbance (600nm) continuous",38,-0.779891911959945,518
"7109",22,"Citrobacter","10% LB broth",3,"Smith_et_al",0,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,519
"7110",22,"Citrobacter","10% LB broth",3,"Smith_et_al",0.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,519
"7111",22,"Citrobacter","10% LB broth",3,"Smith_et_al",1,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,519
"7112",22,"Citrobacter","10% LB broth",3,"Smith_et_al",1.5,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,519
"7113",22,"Citrobacter","10% LB broth",3,"Smith_et_al",2,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,519
"7114",22,"Citrobacter","10% LB broth",3,"Smith_et_al",2.5,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,519
"7115",22,"Citrobacter","10% LB broth",3,"Smith_et_al",3,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,519
"7116",22,"Citrobacter","10% LB broth",3,"Smith_et_al",3.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,519
"7117",22,"Citrobacter","10% LB broth",3,"Smith_et_al",4,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,519
"7118",22,"Citrobacter","10% LB broth",3,"Smith_et_al",4.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,519
"7119",22,"Citrobacter","10% LB broth",3,"Smith_et_al",5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,519
"7120",22,"Citrobacter","10% LB broth",3,"Smith_et_al",5.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,519
"7121",22,"Citrobacter","10% LB broth",3,"Smith_et_al",6,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,519
"7122",22,"Citrobacter","10% LB broth",3,"Smith_et_al",6.5,0.095,"Hours","Absorbance (600nm) continuous",38,-1.02227639471115,519
"7123",22,"Citrobacter","10% LB broth",3,"Smith_et_al",7,0.097,"Hours","Absorbance (600nm) continuous",38,-1.01322826573376,519
"7124",22,"Citrobacter","10% LB broth",3,"Smith_et_al",7.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,519
"7125",22,"Citrobacter","10% LB broth",3,"Smith_et_al",8,0.102,"Hours","Absorbance (600nm) continuous",38,-0.991399828238082,519
"7126",22,"Citrobacter","10% LB broth",3,"Smith_et_al",8.5,0.107,"Hours","Absorbance (600nm) continuous",38,-0.97061622231479,519
