"discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation","r","K"
404,0.00619878610400934,0.211533956477608,0.0293039765682514,0.979283406429635,"N_0","gompertz",15,"Hours","N","Serratia marcescens","UHT Full-fat Milk",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
404,408.784495993633,38.3006349840996,10.673047487681,0.00866462775153949,"t_lag","gompertz",15,"Hours","N","Serratia marcescens","UHT Full-fat Milk",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
406,0.00173465700962464,6.22758698457636e-05,27.8544003306707,9.8821967617414e-06,"r_max","baranyi",6,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
406,6.45382898011991,0.0931936561299006,69.2518058431366,2.60509381066804e-07,"N_max","baranyi",6,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
406,0,0.107288498592585,0,1,"N_0","baranyi",6,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
406,400.430157102704,239.186071974251,1.67413659916541,0.169416565380726,"t_lag","baranyi",6,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
407,0.00692232860235557,NA,NA,NA,"r_max","buchanan",10,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
407,6.38297872340426,NA,NA,NA,"N_max","buchanan",10,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
407,0.0106382978723423,NA,NA,NA,"N_0","buchanan",10,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
407,580.111982082873,NA,NA,NA,"t_lag","buchanan",10,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
408,0.00742794702866299,NA,NA,NA,"r_max","gompertz",10,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
408,7.67692052237512,NA,NA,NA,"N_max","gompertz",10,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
408,0,NA,NA,NA,"N_0","gompertz",10,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
408,560.81005303057,NA,NA,NA,"t_lag","gompertz",10,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
409,0.0159238801464517,0.0013675165303615,11.644378545276,0.00729449290389772,"r_max","baranyi",15,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
409,7.6229758589205,0.326156823128438,23.3721183135225,0.00182563219783394,"N_max","baranyi",15,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
409,0.0154262287810011,0.327025546377817,0.0471713263745427,0.966663374702697,"N_0","baranyi",15,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
409,294.605687582273,74.753467092961,3.94103041690242,0.0587661997152758,"t_lag","baranyi",15,"Hours","N","Serratia marcescens","Pasteurised Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
410,0.0182652389798317,0.00127570598108108,14.3177497406989,0.00484269136889985,"r_max","buchanan",15,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
410,7.77127659574468,0.161902233054766,47.9998110533529,0.000433748824439944,"N_max","buchanan",15,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
410,0.010638300147523,0.228964334785461,0.046462695412764,0.967163629863596,"N_0","buchanan",15,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
410,174.182156088322,52.1346610018482,3.34100486588273,0.0791031390132533,"t_lag","buchanan",15,"Hours","N","Serratia marcescens","UHT Double Cream",1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",NA,NA
411,0.0406082334292958,0.00233261661840391,17.4088759845507,2.33168421628501e-11,"r_max","gompertz",0,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
411,6.17530437433932,0.102275205528003,60.3792907817574,2.52021841706481e-19,"N_max","gompertz",0,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
411,0.720765374491319,0.235323402815544,3.06287163056317,0.00789344742290685,"N_0","gompertz",0,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
411,30.6052887468708,19.0386065098294,1.60753827918391,0.12877728660978,"t_lag","gompertz",0,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
412,0.0961693844969895,0.0109630029646931,8.77217536168763,1.05253725019335e-05,"r_max","gompertz",7,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
412,6.19335636807536,0.103793952608437,59.6697226806632,5.2553214999941e-13,"N_max","gompertz",7,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
412,0.830881000485453,0.292607295084006,2.83957718910224,0.0194165530349801,"N_0","gompertz",7,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
412,24.49386758103,13.0329456963893,1.87938077481716,0.0928980677317739,"t_lag","gompertz",7,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
413,0.466458312698531,0.0704706143146652,6.61918896599514,0.00702223450054825,"r_max","gompertz",20,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
413,5.54909302721701,0.0803164853737578,69.0903368267917,6.6817678468812e-06,"N_max","gompertz",20,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
413,1.00897082125997,0.132565833065775,7.61109252607604,0.00470736633381055,"N_0","gompertz",20,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
413,17.7117371300383,1.56674346350599,11.3048099721468,0.0014845011512613,"t_lag","gompertz",20,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
414,0.297791528441295,0.0400422431183666,7.43693422870968,0.000304350161967469,"r_max","gompertz",30,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
414,5.49579750512934,0.0592306054830281,92.7864481598808,1.05585003104165e-10,"N_max","gompertz",30,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
414,0.969076669747668,0.111601040524984,8.68340174239437,0.000128763475984821,"N_0","gompertz",30,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
414,22.0989972468304,4.46907640777192,4.94486896854109,0.00259124186173059,"t_lag","gompertz",30,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
415,0.000127452941826908,0.000235815970219432,0.540476294749291,0.598007093387718,"r_max","gompertz",37,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
415,1.00168137587268,0.00274515110934278,364.891161169082,1.85727339245149e-27,"N_max","gompertz",37,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
415,0.994687815624417,0.00165913547345802,599.521757889523,2.92211232060913e-30,"N_0","gompertz",37,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
415,324.68828725967,126.555421067432,2.56558181799789,0.0234895269139398,"t_lag","gompertz",37,"Hours","CFU","Arthrobacter sp. 77","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
416,0.0477200997250181,0.00158403833976414,30.125596412094,2.39285710652289e-10,"r_max","gompertz",0,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
416,4.98643947713912,0.0428942416135579,116.249624414924,1.30967633199424e-15,"N_max","gompertz",0,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
416,0.992486046282377,0.0503239947373958,19.7219249278885,1.02725663589254e-08,"N_0","gompertz",0,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
416,126.163027730788,5.19918264631045,24.2659349196585,1.64038190919633e-09,"t_lag","gompertz",0,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
417,0.087964856734565,0.00391931730376902,22.4439232439724,3.26299707675063e-06,"r_max","gompertz",7,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
417,5.21679880668067,0.0333811752464774,156.279662659007,2.03517160300449e-10,"N_max","gompertz",7,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
417,0.714687994532347,0.215640877946185,3.31425099609687,0.0211413828805548,"N_0","gompertz",7,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
417,1,9.66009163910312,0.103518686712256,0.92157523778852,"t_lag","gompertz",7,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
418,0.298361601550971,0.0285080979857261,10.4658543583076,1.04558465817435e-06,"r_max","baranyi",20,"Hours","CFU","Arthrobacter sp. 88","TGE agar",1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",NA,NA
