"","discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation"
"2440",647,0.105874999994551,0.00108540142229324,97.544556161405,5.1397499050493e-54,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2441",647,0.193307692307692,0.000602072384375881,321.070517971155,2.94448678112742e-77,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2442",647,263.582268971745,6.30975637818714,41.7737632284743,1.21910783407831e-37,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2443",647,0.00058271364904523,1.62282995406974e-05,35.9072524871689,9.09707133905117e-35,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2444",647,0.106084702612099,0.000687425345757181,154.321779473013,5.92821204248483e-63,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2445",647,0.194991670831958,0.000439974653762489,443.18841816106,1.48434158449016e-83,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2446",648,0.000301424739623117,0.000262779812175619,1.14706201031026,0.257287318425285,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2447",648,0.0933726635256642,0.00191052376235613,48.8728093130406,2.67894060140952e-41,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2448",648,13021.2987967041,1248790162.93364,1.04271311411636e-05,0.999991725442336,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2449",648,836.918168534463,21.266443790125,39.3539313292749,1.6665206190004e-36,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2450",648,0.00674732133527685,0.00092691861376617,7.27930288060756,3.93323665263437e-09,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2451",648,0.100188314319029,0.000964950821919586,103.827378601246,3.13565680462444e-55,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2452",648,0.140555987956402,0.00162131264527352,86.6927106046776,1.00900707946114e-51,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2453",648,471.942718820801,24.6767781262968,19.1249731389316,3.07911568054909e-23,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2454",648,0.000128839785808604,6.92460787876037e-06,18.6060767720567,9.26658542114305e-23,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2455",648,0.100440566780888,0.000717515062665727,139.983913937262,4.72878382302995e-61,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2456",648,0.137821322306341,0.000907592738207889,151.853707620534,1.22296684468652e-62,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2457",648,506.774003775493,38.9008105320317,13.027337910047,7.11395104304168e-17,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2458",648,0.00014326295833333,1.49068370452844e-05,9.61055372767023,1.77803999453062e-12,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2459",648,0.100486915579864,0.000961132482614967,104.550535329393,2.29736441413951e-55,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2460",648,0.143412180236045,0.00281992004367322,50.8568250216189,2.0869946582978e-41,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",4,"Smith_et_al"
"2461",649,0.000535987019722875,0.000117918400775301,4.54540611303086,3.9691614819338e-05,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2462",649,0.0773798255324745,0.00180451186627528,42.88130600781,9.67464966618299e-39,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2463",649,792110.982471821,1094500366510.74,7.23719248260339e-07,0.999999425685112,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2464",649,976.585356044285,9.6912940886468,100.769344848212,1.19711175248202e-54,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2465",649,0.00665076834999161,0.000375890388948635,17.6933716464361,6.8260345186349e-22,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2466",649,0.0922103282367623,0.000598884521105654,153.970131113966,6.56787194266625e-63,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2467",649,0.169432109716738,0.00179098545173132,94.6027280975121,2.02568075369271e-53,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2468",649,641.068477820303,13.1597104178535,48.7144821173709,1.39937137071018e-40,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2469",649,0.00023639873657184,6.59344981517581e-06,35.8535733490734,9.70896503058296e-35,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2470",649,0.0941363636568432,0.000621091881798361,151.565921912025,1.33173076845847e-62,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2471",649,0.167333333333333,0.00168192477502284,99.4891898961777,2.12278599336216e-54,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2472",649,679.880812413555,11.5361467830021,58.934826784219,3.02239042797998e-44,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2473",649,0.000282260904767362,9.78935316306287e-06,28.8334581525149,1.17679461900326e-30,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2474",649,0.0935354252906364,0.000491795092541815,190.191863865912,4.95080314562271e-67,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2475",649,0.178175675720196,0.00291813322869168,61.0581017920416,6.26622355286789e-45,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",1,"Smith_et_al"
"2476",650,0.00261191242489343,0.000333240886553421,7.83791104359196,5.13223709263397e-10,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2477",650,0.0835897701369786,0.00265807010094185,31.4475416232851,9.50514730018802e-33,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2478",650,0.144789164013896,0.00272559287415651,53.122080478987,6.17774184058114e-43,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2479",650,489.141034758046,10.2285212939306,47.8212852769143,3.16871173123586e-40,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2480",650,0.0105626412871085,0.000993879456404529,10.627688518002,7.46203825946789e-14,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2481",650,0.0953335545014009,0.00096176203057074,99.1238492174899,2.50313747079269e-54,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2482",650,0.139429434470282,0.000563937279274087,247.242804465346,3.73766470330577e-72,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2483",650,252.280651670619,14.7580733880287,17.0944163941658,2.64161594397855e-21,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2484",650,0.00020013996405722,8.82432391165091e-06,22.6804870334567,2.90920790068532e-26,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2485",650,0.0960024832484855,0.000706651338923285,135.855517368386,1.81315900414768e-60,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2486",650,0.139264081565995,0.0004327338023971,321.823903736086,2.64987251101121e-77,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2487",650,318.610627662673,18.4621199061418,17.2575321405361,1.82102466880289e-21,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2488",650,0.00029147003823389,2.55544723572963e-05,11.4058327700384,7.21139507824813e-15,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2489",650,0.0966194649776137,0.000920836692163915,104.925733085813,1.95659529819303e-55,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2490",650,0.139590262104596,0.000677206139656035,206.126693085648,1.33057223597669e-68,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",2,"Smith_et_al"
"2491",652,0.000744160310206076,0.000268566384234448,2.77086170827862,0.00803972548667833,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2492",652,0.0824902303504386,0.0023541528433445,35.040303599509,7.97574880240226e-35,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2493",652,0.232711472421828,0.0858551676089598,2.71051212061861,0.00941036048473999,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2494",652,778.296942668928,15.3846775770294,50.5890967667071,2.63596800250394e-41,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2495",652,0.0078822350324406,0.000892928269250992,8.82740003186638,2.22460553362986e-11,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2496",652,0.0916494643118539,0.000964007358601962,95.071332696845,1.6235851340984e-53,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2497",652,0.138028239013661,0.00123762255186142,111.526926207075,1.26933696298338e-56,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2498",652,461.423340351077,20.2373020983024,22.8006350900787,2.33673713736075e-26,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2499",652,0.000165422047413918,8.38260933832132e-06,19.7339564254398,8.70387182822746e-24,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2500",652,0.0920633941560861,0.000704102068071669,130.752909742505,1.01100070940724e-59,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2501",652,0.136503099602896,0.000781131107968612,174.750561346714,2.22476500766066e-65,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2502",652,513.507040112778,29.9591490801591,17.1402411576788,2.37885886086668e-21,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2503",652,0.000204076467033868,2.06216895855949e-05,9.89620497325418,7.20348256262222e-13,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2504",652,0.0923099087432514,0.000976344040391681,94.5464968539362,2.08033801909593e-53,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2505",652,0.13949994395263,0.00188265056005455,74.0976296464641,1.12445799897791e-48,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(2)","10% LB broth",4,"Smith_et_al"
"2506",655,0.00370310135101254,0.000195443480348995,18.9471725759287,2.31904348660822e-23,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2507",655,0.0835544492774527,0.00228643662149505,36.5435230051636,1.23343509964444e-35,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2508",655,0.194727918694179,0.00163018989888583,119.4510644602,5.3630159231859e-59,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2509",655,339.329908094011,11.1089368205696,30.5456690928062,9.93078404425085e-32,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2510",655,0.00729849941229917,0.00048209805171362,15.1390352778996,2.82591449332353e-19,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2511",655,0.0941942592849618,0.00174374831809761,54.0182653123507,1.44381172746676e-42,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2512",655,0.189376811095168,0.000754417553048981,251.023866464667,1.88886001145678e-72,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2513",655,114.172187368892,20.1927004333301,5.65413168713376,1.01549203018688e-06,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2514",655,0.000365989841861395,1.53654941515812e-05,23.8189438133841,3.79035544958407e-27,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2515",655,0.100000000191879,0.00238978886646633,41.8447008416038,1.13161227317355e-37,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2516",655,0.187807692307692,0.000937352316477959,200.359767620106,4.76447295080511e-68,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2517",655,144.046997123989,11.1405077868298,12.9300207746617,9.29837045660797e-17,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2518",655,0.000473423235711869,1.45175414468289e-05,32.6104276985054,5.92635986508464e-33,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2519",655,0.0976680071283364,0.00131122427032143,74.4861190712968,8.90339695264858e-49,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2520",655,0.189886500623459,0.000581298827349453,326.659012008133,1.35491320107306e-77,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Raoultella(2)","10% LB broth",3,"Smith_et_al"
"2521",657,0.00628396834991028,0.00147688154509026,4.2548898865997,0.000101670421755843,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2522",657,0.0805780143737809,0.0066813895033225,12.0600683935147,7.61132130547157e-16,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2523",657,0.136588082584999,0.00217903006335922,62.6829729803881,3.37993965518995e-46,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2524",657,308.453054380873,21.0023112380015,14.686624290319,8.83858468861134e-19,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2525",657,0.0275700365609823,0.0136449795449878,2.02052604550144,0.0493042509464093,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2526",657,0.0974087762569351,0.00348861624605737,27.9218949252503,4.63446475861157e-30,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2527",657,0.137003281751209,0.0015285260901573,89.6309736768113,2.27073703016034e-52,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2528",657,199.342935161484,40.1893306907895,4.96009591936721,1.05050829647667e-05,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2529",657,0.000416164316991408,0.00012704372383915,3.27575660107627,0.00203292672424593,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2530",657,0.0971593660952895,0.00331046330563418,29.3491747605028,5.51265961071938e-31,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
"2531",657,0.137040445832821,0.00148048420083099,92.564612142366,5.37132441056538e-53,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Serratia","10% LB broth",1,"Smith_et_al"
