"ID","bacterial_genus","replicate","minute","trait_name","trait_value","Temperature"
"Sch_WYC42_01","Rhizobium(2)",2,750,"Absorbance (600nm) continuous",0.106,30
"Sch_WYC42_01","Rhizobium(2)",2,780,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,810,"Absorbance (600nm) continuous",0.108,30
"Sch_WYC42_01","Rhizobium(2)",2,840,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,870,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,900,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,930,"Absorbance (600nm) continuous",0.108,30
"Sch_WYC42_01","Rhizobium(2)",2,960,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,990,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,1020,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,1050,"Absorbance (600nm) continuous",0.108,30
"Sch_WYC42_01","Rhizobium(2)",2,1080,"Absorbance (600nm) continuous",0.108,30
"Sch_WYC42_01","Rhizobium(2)",2,1110,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,1140,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,1170,"Absorbance (600nm) continuous",0.108,30
"Sch_WYC42_01","Rhizobium(2)",2,1200,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",2,1230,"Absorbance (600nm) continuous",0.107,30
"Sch_WYC42_01","Rhizobium(2)",3,0,"Absorbance (600nm) continuous",0.097,30
"Sch_WYC42_01","Rhizobium(2)",3,30,"Absorbance (600nm) continuous",0.097,30
"Sch_WYC42_01","Rhizobium(2)",3,60,"Absorbance (600nm) continuous",0.098,30
"Sch_WYC42_01","Rhizobium(2)",3,90,"Absorbance (600nm) continuous",0.099,30
"Sch_WYC42_01","Rhizobium(2)",3,120,"Absorbance (600nm) continuous",0.101,30
"Sch_WYC42_01","Rhizobium(2)",3,150,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",3,180,"Absorbance (600nm) continuous",0.108,30
"Sch_WYC42_01","Rhizobium(2)",3,210,"Absorbance (600nm) continuous",0.113,30
"Sch_WYC42_01","Rhizobium(2)",3,240,"Absorbance (600nm) continuous",0.12,30
"Sch_WYC42_01","Rhizobium(2)",3,270,"Absorbance (600nm) continuous",0.129,30
"Sch_WYC42_01","Rhizobium(2)",3,300,"Absorbance (600nm) continuous",0.145,30
"Sch_WYC42_01","Rhizobium(2)",3,330,"Absorbance (600nm) continuous",0.161,30
"Sch_WYC42_01","Rhizobium(2)",3,360,"Absorbance (600nm) continuous",0.163,30
"Sch_WYC42_01","Rhizobium(2)",3,390,"Absorbance (600nm) continuous",0.165,30
"Sch_WYC42_01","Rhizobium(2)",3,420,"Absorbance (600nm) continuous",0.171,30
"Sch_WYC42_01","Rhizobium(2)",3,450,"Absorbance (600nm) continuous",0.176,30
"Sch_WYC42_01","Rhizobium(2)",3,480,"Absorbance (600nm) continuous",0.181,30
"Sch_WYC42_01","Rhizobium(2)",3,510,"Absorbance (600nm) continuous",0.184,30
"Sch_WYC42_01","Rhizobium(2)",3,540,"Absorbance (600nm) continuous",0.187,30
"Sch_WYC42_01","Rhizobium(2)",3,570,"Absorbance (600nm) continuous",0.188,30
"Sch_WYC42_01","Rhizobium(2)",3,600,"Absorbance (600nm) continuous",0.19,30
"Sch_WYC42_01","Rhizobium(2)",3,630,"Absorbance (600nm) continuous",0.19,30
"Sch_WYC42_01","Rhizobium(2)",3,660,"Absorbance (600nm) continuous",0.191,30
"Sch_WYC42_01","Rhizobium(2)",3,690,"Absorbance (600nm) continuous",0.192,30
"Sch_WYC42_01","Rhizobium(2)",3,720,"Absorbance (600nm) continuous",0.194,30
"Sch_WYC42_01","Rhizobium(2)",3,750,"Absorbance (600nm) continuous",0.195,30
"Sch_WYC42_01","Rhizobium(2)",3,780,"Absorbance (600nm) continuous",0.196,30
"Sch_WYC42_01","Rhizobium(2)",3,810,"Absorbance (600nm) continuous",0.197,30
"Sch_WYC42_01","Rhizobium(2)",3,840,"Absorbance (600nm) continuous",0.198,30
"Sch_WYC42_01","Rhizobium(2)",3,870,"Absorbance (600nm) continuous",0.199,30
"Sch_WYC42_01","Rhizobium(2)",3,900,"Absorbance (600nm) continuous",0.2,30
"Sch_WYC42_01","Rhizobium(2)",3,930,"Absorbance (600nm) continuous",0.201,30
"Sch_WYC42_01","Rhizobium(2)",3,960,"Absorbance (600nm) continuous",0.202,30
"Sch_WYC42_01","Rhizobium(2)",3,990,"Absorbance (600nm) continuous",0.203,30
"Sch_WYC42_01","Rhizobium(2)",3,1020,"Absorbance (600nm) continuous",0.204,30
"Sch_WYC42_01","Rhizobium(2)",3,1050,"Absorbance (600nm) continuous",0.205,30
"Sch_WYC42_01","Rhizobium(2)",3,1080,"Absorbance (600nm) continuous",0.206,30
"Sch_WYC42_01","Rhizobium(2)",3,1110,"Absorbance (600nm) continuous",0.207,30
"Sch_WYC42_01","Rhizobium(2)",3,1140,"Absorbance (600nm) continuous",0.208,30
"Sch_WYC42_01","Rhizobium(2)",3,1170,"Absorbance (600nm) continuous",0.209,30
"Sch_WYC42_01","Rhizobium(2)",3,1200,"Absorbance (600nm) continuous",0.21,30
"Sch_WYC42_01","Rhizobium(2)",3,1230,"Absorbance (600nm) continuous",0.211,30
"Sch_WYC42_01","Rhizobium(2)",4,0,"Absorbance (600nm) continuous",0.105,30
"Sch_WYC42_01","Rhizobium(2)",4,30,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,60,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,90,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,120,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,150,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,180,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,210,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,240,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,270,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,300,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,330,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,360,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,390,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,420,"Absorbance (600nm) continuous",0.105,30
"Sch_WYC42_01","Rhizobium(2)",4,450,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,480,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,510,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,540,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,570,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,600,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,630,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,660,"Absorbance (600nm) continuous",0.104,30
"Sch_WYC42_01","Rhizobium(2)",4,690,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,720,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,750,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,780,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,810,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,840,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,870,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,900,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,930,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,960,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,990,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,1020,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,1050,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,1080,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,1110,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,1140,"Absorbance (600nm) continuous",0.102,30
"Sch_WYC42_01","Rhizobium(2)",4,1170,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,1200,"Absorbance (600nm) continuous",0.103,30
"Sch_WYC42_01","Rhizobium(2)",4,1230,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",1,0,"Absorbance (600nm) continuous",0.092,30
"Sch_WYM25_02","Roseomonas",1,30,"Absorbance (600nm) continuous",0.093,30
"Sch_WYM25_02","Roseomonas",1,60,"Absorbance (600nm) continuous",0.093,30
"Sch_WYM25_02","Roseomonas",1,90,"Absorbance (600nm) continuous",0.095,30
"Sch_WYM25_02","Roseomonas",1,120,"Absorbance (600nm) continuous",0.094,30
"Sch_WYM25_02","Roseomonas",1,150,"Absorbance (600nm) continuous",0.094,30
"Sch_WYM25_02","Roseomonas",1,180,"Absorbance (600nm) continuous",0.094,30
"Sch_WYM25_02","Roseomonas",1,210,"Absorbance (600nm) continuous",0.094,30
"Sch_WYM25_02","Roseomonas",1,240,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,270,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,300,"Absorbance (600nm) continuous",0.095,30
"Sch_WYM25_02","Roseomonas",1,330,"Absorbance (600nm) continuous",0.095,30
"Sch_WYM25_02","Roseomonas",1,360,"Absorbance (600nm) continuous",0.095,30
"Sch_WYM25_02","Roseomonas",1,390,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,420,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,450,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,480,"Absorbance (600nm) continuous",0.095,30
"Sch_WYM25_02","Roseomonas",1,510,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,540,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,570,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,600,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,630,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,660,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,690,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,720,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,750,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,780,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,810,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,840,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,870,"Absorbance (600nm) continuous",0.096,30
"Sch_WYM25_02","Roseomonas",1,900,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",1,930,"Absorbance (600nm) continuous",0.098,30
"Sch_WYM25_02","Roseomonas",1,960,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,990,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",1,1020,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",1,1050,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",1,1080,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,1110,"Absorbance (600nm) continuous",0.097,30
"Sch_WYM25_02","Roseomonas",1,1140,"Absorbance (600nm) continuous",0.098,30
"Sch_WYM25_02","Roseomonas",1,1170,"Absorbance (600nm) continuous",0.098,30
"Sch_WYM25_02","Roseomonas",1,1200,"Absorbance (600nm) continuous",0.099,30
"Sch_WYM25_02","Roseomonas",1,1230,"Absorbance (600nm) continuous",0.098,30
"Sch_WYM25_02","Roseomonas",2,0,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,30,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,60,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,90,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,120,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,150,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,180,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,210,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,240,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,270,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,300,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,330,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",2,360,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,390,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,420,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,450,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,480,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,510,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,540,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,570,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,600,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,630,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",2,660,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,690,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,720,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,750,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,780,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,810,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,840,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,870,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,900,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,930,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,960,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,990,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,1020,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,1050,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,1080,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,1110,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",2,1140,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,1170,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",2,1200,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",2,1230,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,0,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,30,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",3,60,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",3,90,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",3,120,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",3,150,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,180,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,210,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,240,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,270,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,300,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,330,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,360,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,390,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,420,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,450,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,480,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,510,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,540,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,570,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,600,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,630,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",3,660,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,690,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,720,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,750,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,780,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,810,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,840,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,870,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",3,900,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,930,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,960,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,990,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1020,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1050,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1080,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1110,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",3,1140,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1170,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1200,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",3,1230,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",4,0,"Absorbance (600nm) continuous",0.106,30
"Sch_WYM25_02","Roseomonas",4,30,"Absorbance (600nm) continuous",0.105,30
"Sch_WYM25_02","Roseomonas",4,60,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",4,90,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",4,120,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",4,150,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",4,180,"Absorbance (600nm) continuous",0.104,30
"Sch_WYM25_02","Roseomonas",4,210,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",4,240,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",4,270,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",4,300,"Absorbance (600nm) continuous",0.103,30
"Sch_WYM25_02","Roseomonas",4,330,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,360,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,390,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,420,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,450,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,480,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,510,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,540,"Absorbance (600nm) continuous",0.102,30
"Sch_WYM25_02","Roseomonas",4,570,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,600,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,630,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,660,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,690,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,720,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,750,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,780,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,810,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,840,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,870,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",4,900,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",4,930,"Absorbance (600nm) continuous",0.101,30
"Sch_WYM25_02","Roseomonas",4,960,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",4,990,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",4,1020,"Absorbance (600nm) continuous",0.099,30
"Sch_WYM25_02","Roseomonas",4,1050,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",4,1080,"Absorbance (600nm) continuous",0.1,30
"Sch_WYM25_02","Roseomonas",4,1110,"Absorbance (600nm) continuous",0.099,30
