published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD5282,Growth Rate,missing,Specific Growth Rate,,0.028,h^-1,,,,0.00000778,s^-1,,,,,,,,,,,10.154,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium Z-4290,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,NA,,10.154,celsius,inferred (ambient),6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1995, O. R. Kotsyurbenko and M. V. Simankova and A. N. Nozhevnikova. Not Available and T. N. Zhilina and N. P. Bolotina and A. M. Lysenko and G. A. Osipov, 'New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov.'. Archives of Microbiology, 163(1),pp29-34",10.1007/s002030050167,Gab Yvon-Durocher,null@null.invalid,
MTD5282,Growth Rate,missing,Specific Growth Rate,,0.04,h^-1,,,,0.0000111,s^-1,,,,,,,,,,,15.077,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium Z-4290,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,NA,,15.077,celsius,inferred (ambient),6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1995, O. R. Kotsyurbenko and M. V. Simankova and A. N. Nozhevnikova. Not Available and T. N. Zhilina and N. P. Bolotina and A. M. Lysenko and G. A. Osipov, 'New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov.'. Archives of Microbiology, 163(1),pp29-34",10.1007/s002030050167,Gab Yvon-Durocher,null@null.invalid,
MTD5282,Growth Rate,missing,Specific Growth Rate,,0.069,h^-1,,,,0.0000192,s^-1,,,,,,,,,,,19.863,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium Z-4290,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,NA,,19.863,celsius,inferred (ambient),6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1995, O. R. Kotsyurbenko and M. V. Simankova and A. N. Nozhevnikova. Not Available and T. N. Zhilina and N. P. Bolotina and A. M. Lysenko and G. A. Osipov, 'New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov.'. Archives of Microbiology, 163(1),pp29-34",10.1007/s002030050167,Gab Yvon-Durocher,null@null.invalid,
MTD5282,Growth Rate,missing,Specific Growth Rate,,0.11,h^-1,,,,0.0000306,s^-1,,,,,,,,,,,24.875,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium Z-4290,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,NA,,24.875,celsius,inferred (ambient),6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1995, O. R. Kotsyurbenko and M. V. Simankova and A. N. Nozhevnikova. Not Available and T. N. Zhilina and N. P. Bolotina and A. M. Lysenko and G. A. Osipov, 'New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov.'. Archives of Microbiology, 163(1),pp29-34",10.1007/s002030050167,Gab Yvon-Durocher,null@null.invalid,
MTD5282,Growth Rate,missing,Specific Growth Rate,,0.15,h^-1,,,,0.0000417,s^-1,,,,,,,,,,,29.823,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium Z-4290,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,NA,,29.823,celsius,inferred (ambient),6,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1995, O. R. Kotsyurbenko and M. V. Simankova and A. N. Nozhevnikova. Not Available and T. N. Zhilina and N. P. Bolotina and A. M. Lysenko and G. A. Osipov, 'New species of psychrophilic acetogens: Acetobacterium bakii sp. nov., A. paludosum sp. nov., A. fimetarium sp. nov.'. Archives of Microbiology, 163(1),pp29-34",10.1007/s002030050167,Gab Yvon-Durocher,null@null.invalid,
MTD5283,Growth Rate,missing,Specific Growth Rate,,0.006,h^-1,,,,0.00000167,s^-1,,,,,,,,,,,0.93,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium tundrae,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,tundrae,,0.93,celsius,inferred (ambient),8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000, Maria V. Simankova and Oleg R. Kotsyurbenko and Erko Stackebrandt and Nadezhda A. Kostrikina and Anatoliy M. Lysenko and Georgiy A. Osipov and Alla N. Nozhevnikova, 'Acetobacterium tundrae sp. nov., a new psychrophilic acetogenic bacterium from tundra soil'. Archives of Microbiology, 174(6),pp440-447",10.1007/s002030000229,Gab Yvon-Durocher,null@null.invalid,
MTD5283,Growth Rate,missing,Specific Growth Rate,,0.014,h^-1,,,,0.00000389,s^-1,,,,,,,,,,,4.959,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium tundrae,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,tundrae,,4.959,celsius,inferred (ambient),8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000, Maria V. Simankova and Oleg R. Kotsyurbenko and Erko Stackebrandt and Nadezhda A. Kostrikina and Anatoliy M. Lysenko and Georgiy A. Osipov and Alla N. Nozhevnikova, 'Acetobacterium tundrae sp. nov., a new psychrophilic acetogenic bacterium from tundra soil'. Archives of Microbiology, 174(6),pp440-447",10.1007/s002030000229,Gab Yvon-Durocher,null@null.invalid,
MTD5283,Growth Rate,missing,Specific Growth Rate,,0.018,h^-1,,,,0.000005,s^-1,,,,,,,,,,,10,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium tundrae,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,tundrae,,10,celsius,inferred (ambient),8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000, Maria V. Simankova and Oleg R. Kotsyurbenko and Erko Stackebrandt and Nadezhda A. Kostrikina and Anatoliy M. Lysenko and Georgiy A. Osipov and Alla N. Nozhevnikova, 'Acetobacterium tundrae sp. nov., a new psychrophilic acetogenic bacterium from tundra soil'. Archives of Microbiology, 174(6),pp440-447",10.1007/s002030000229,Gab Yvon-Durocher,null@null.invalid,
MTD5283,Growth Rate,missing,Specific Growth Rate,,0.024,h^-1,,,,0.00000667,s^-1,,,,,,,,,,,14.968,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium tundrae,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,tundrae,,14.968,celsius,inferred (ambient),8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000, Maria V. Simankova and Oleg R. Kotsyurbenko and Erko Stackebrandt and Nadezhda A. Kostrikina and Anatoliy M. Lysenko and Georgiy A. Osipov and Alla N. Nozhevnikova, 'Acetobacterium tundrae sp. nov., a new psychrophilic acetogenic bacterium from tundra soil'. Archives of Microbiology, 174(6),pp440-447",10.1007/s002030000229,Gab Yvon-Durocher,null@null.invalid,
MTD5283,Growth Rate,missing,Specific Growth Rate,,0.036,h^-1,,,,0.00001,s^-1,,,,,,,,,,,20.03,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium tundrae,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,tundrae,,20.03,celsius,inferred (ambient),8,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2000, Maria V. Simankova and Oleg R. Kotsyurbenko and Erko Stackebrandt and Nadezhda A. Kostrikina and Anatoliy M. Lysenko and Georgiy A. Osipov and Alla N. Nozhevnikova, 'Acetobacterium tundrae sp. nov., a new psychrophilic acetogenic bacterium from tundra soil'. Archives of Microbiology, 174(6),pp440-447",10.1007/s002030000229,Gab Yvon-Durocher,null@null.invalid,
MTD5284,Growth Rate,missing,Specific Growth Rate,,0.002328,h^-1,,,,6.5E-7,s^-1,,,,,,,,,,,38.515,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium thermosuccinogenes,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,thermosuccinogenes,,38.515,celsius,inferred (ambient),58,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drent, WJ et al (1991) Fermentation of Inulin by Clostridium thermosuccinogenes sp. nov., a Thermophilic Anaerobic Bacterium Isolated from Various Habitats. Appl Env Micro 57, 455-462",10.1111/j.1574-6968.1991.tb04457.x,Gab Yvon-Durocher,null@null.invalid,
MTD5284,Growth Rate,missing,Specific Growth Rate,,0.062884,h^-1,,,,0.0000175,s^-1,,,,,,,,,,,43.051,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium thermosuccinogenes,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,thermosuccinogenes,,43.051,celsius,inferred (ambient),58,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drent, WJ et al (1991) Fermentation of Inulin by Clostridium thermosuccinogenes sp. nov., a Thermophilic Anaerobic Bacterium Isolated from Various Habitats. Appl Env Micro 57, 455-462",10.1111/j.1574-6968.1991.tb04457.x,Gab Yvon-Durocher,null@null.invalid,
MTD5284,Growth Rate,missing,Specific Growth Rate,,0.087248,h^-1,,,,0.0000242,s^-1,,,,,,,,,,,47.022,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium thermosuccinogenes,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,thermosuccinogenes,,47.022,celsius,inferred (ambient),58,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drent, WJ et al (1991) Fermentation of Inulin by Clostridium thermosuccinogenes sp. nov., a Thermophilic Anaerobic Bacterium Isolated from Various Habitats. Appl Env Micro 57, 455-462",10.1111/j.1574-6968.1991.tb04457.x,Gab Yvon-Durocher,null@null.invalid,
MTD5284,Growth Rate,missing,Specific Growth Rate,,0.179136,h^-1,,,,0.0000498,s^-1,,,,,,,,,,,55.004,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium thermosuccinogenes,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,thermosuccinogenes,,55.004,celsius,inferred (ambient),58,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drent, WJ et al (1991) Fermentation of Inulin by Clostridium thermosuccinogenes sp. nov., a Thermophilic Anaerobic Bacterium Isolated from Various Habitats. Appl Env Micro 57, 455-462",10.1111/j.1574-6968.1991.tb04457.x,Gab Yvon-Durocher,null@null.invalid,
MTD5284,Growth Rate,missing,Specific Growth Rate,,0.288112,h^-1,,,,0.00008,s^-1,,,,,,,,,,,58.122,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium thermosuccinogenes,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,thermosuccinogenes,,58.122,celsius,inferred (ambient),58,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drent, WJ et al (1991) Fermentation of Inulin by Clostridium thermosuccinogenes sp. nov., a Thermophilic Anaerobic Bacterium Isolated from Various Habitats. Appl Env Micro 57, 455-462",10.1111/j.1574-6968.1991.tb04457.x,Gab Yvon-Durocher,null@null.invalid,
MTD5285,Growth Rate,missing,Specific Growth Rate,,0.000576,h^-1,,,,1.6E-7,s^-1,,,,,,,,,,,1.835,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium carbinolicum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,carbinolicum,,1.835,celsius,inferred (ambient),30,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paarup, M et al (2006) Characterization of the psychrotolerant acetogen strain SyrA5 and the emended description of the species Acetobacterium carbinolicum. Antonie va Leewenhoek 89, 55-69",10.1007/s10482-005-9009-y,Gab Yvon-Durocher,null@null.invalid,
MTD5285,Growth Rate,missing,Specific Growth Rate,,0.002116,h^-1,,,,5.9E-7,s^-1,,,,,,,,,,,4.517,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium carbinolicum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,carbinolicum,,4.517,celsius,inferred (ambient),30,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paarup, M et al (2006) Characterization of the psychrotolerant acetogen strain SyrA5 and the emended description of the species Acetobacterium carbinolicum. Antonie va Leewenhoek 89, 55-69",10.1007/s10482-005-9009-y,Gab Yvon-Durocher,null@null.invalid,
MTD5285,Growth Rate,missing,Specific Growth Rate,,0.007921,h^-1,,,,0.0000022,s^-1,,,,,,,,,,,9.962,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium carbinolicum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,carbinolicum,,9.962,celsius,inferred (ambient),30,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paarup, M et al (2006) Characterization of the psychrotolerant acetogen strain SyrA5 and the emended description of the species Acetobacterium carbinolicum. Antonie va Leewenhoek 89, 55-69",10.1007/s10482-005-9009-y,Gab Yvon-Durocher,null@null.invalid,
MTD5285,Growth Rate,missing,Specific Growth Rate,,0.014884,h^-1,,,,0.00000413,s^-1,,,,,,,,,,,15.24,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium carbinolicum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,carbinolicum,,15.24,celsius,inferred (ambient),30,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paarup, M et al (2006) Characterization of the psychrotolerant acetogen strain SyrA5 and the emended description of the species Acetobacterium carbinolicum. Antonie va Leewenhoek 89, 55-69",10.1007/s10482-005-9009-y,Gab Yvon-Durocher,null@null.invalid,
MTD5285,Growth Rate,missing,Specific Growth Rate,,0.022801,h^-1,,,,0.00000633,s^-1,,,,,,,,,,,20.275,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium carbinolicum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,carbinolicum,,20.275,celsius,inferred (ambient),30,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paarup, M et al (2006) Characterization of the psychrotolerant acetogen strain SyrA5 and the emended description of the species Acetobacterium carbinolicum. Antonie va Leewenhoek 89, 55-69",10.1007/s10482-005-9009-y,Gab Yvon-Durocher,null@null.invalid,
MTD5285,Growth Rate,missing,Specific Growth Rate,,0.037636,h^-1,,,,0.0000105,s^-1,,,,,,,,,,,25.326,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Acetobacterium carbinolicum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,carbinolicum,,25.326,celsius,inferred (ambient),30,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paarup, M et al (2006) Characterization of the psychrotolerant acetogen strain SyrA5 and the emended description of the species Acetobacterium carbinolicum. Antonie va Leewenhoek 89, 55-69",10.1007/s10482-005-9009-y,Gab Yvon-Durocher,null@null.invalid,
MTD5286,Growth Rate,missing,Specific Growth Rate,,0.015,h^-1,,,,0.00000417,s^-1,,,,,,,,,,,20.203,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium autoethanogenum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,autoethanogenum,,20.203,celsius,inferred (ambient),37,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abrini, J et al (1994) Clostridium autoethanogenum, sp. nov., an anaerobic bacterium that produces ethanol from carbon monoxide. Arch Microbiol 161, 345-351",10.1007/bf00303591,Gab Yvon-Durocher,null@null.invalid,
MTD5286,Growth Rate,missing,Specific Growth Rate,,0.036,h^-1,,,,0.00001,s^-1,,,,,,,,,,,27.099,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium autoethanogenum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,autoethanogenum,,27.099,celsius,inferred (ambient),37,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abrini, J et al (1994) Clostridium autoethanogenum, sp. nov., an anaerobic bacterium that produces ethanol from carbon monoxide. Arch Microbiol 161, 345-351",10.1007/bf00303591,Gab Yvon-Durocher,null@null.invalid,
MTD5286,Growth Rate,missing,Specific Growth Rate,,0.053,h^-1,,,,0.0000147,s^-1,,,,,,,,,,,30.001,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium autoethanogenum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,autoethanogenum,,30.001,celsius,inferred (ambient),37,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abrini, J et al (1994) Clostridium autoethanogenum, sp. nov., an anaerobic bacterium that produces ethanol from carbon monoxide. Arch Microbiol 161, 345-351",10.1007/bf00303591,Gab Yvon-Durocher,null@null.invalid,
MTD5286,Growth Rate,missing,Specific Growth Rate,,0.071,h^-1,,,,0.0000197,s^-1,,,,,,,,,,,34.204,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium autoethanogenum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,autoethanogenum,,34.204,celsius,inferred (ambient),37,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abrini, J et al (1994) Clostridium autoethanogenum, sp. nov., an anaerobic bacterium that produces ethanol from carbon monoxide. Arch Microbiol 161, 345-351",10.1007/bf00303591,Gab Yvon-Durocher,null@null.invalid,
MTD5286,Growth Rate,missing,Specific Growth Rate,,0.088,h^-1,,,,0.0000244,s^-1,,,,,,,,,,,37.186,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium autoethanogenum,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,autoethanogenum,,37.186,celsius,inferred (ambient),37,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abrini, J et al (1994) Clostridium autoethanogenum, sp. nov., an anaerobic bacterium that produces ethanol from carbon monoxide. Arch Microbiol 161, 345-351",10.1007/bf00303591,Gab Yvon-Durocher,null@null.invalid,
MTD5287,Growth Rate,missing,Specific Growth Rate,,0.0061524,h^-1,,,,0.00000171,s^-1,,,,,,,,,,,36.934,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium fervidus,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,fervidus,,36.934,celsius,inferred (ambient),70,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patel BK, et al (1987) Clostridium fervidus sp. nov. a New Chemoorganotrophic Acetogenic Thermophile. Int J Syst Bacteriol 37, 123-126",,Gab Yvon-Durocher,null@null.invalid,
MTD5287,Growth Rate,missing,Specific Growth Rate,,0.0257076,h^-1,,,,0.00000714,s^-1,,,,,,,,,,,43.476,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium fervidus,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,fervidus,,43.476,celsius,inferred (ambient),70,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patel BK, et al (1987) Clostridium fervidus sp. nov. a New Chemoorganotrophic Acetogenic Thermophile. Int J Syst Bacteriol 37, 123-126",,Gab Yvon-Durocher,null@null.invalid,
MTD5287,Growth Rate,missing,Specific Growth Rate,,0.0615888,h^-1,,,,0.0000171,s^-1,,,,,,,,,,,54.846,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium fervidus,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,fervidus,,54.846,celsius,inferred (ambient),70,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patel BK, et al (1987) Clostridium fervidus sp. nov. a New Chemoorganotrophic Acetogenic Thermophile. Int J Syst Bacteriol 37, 123-126",,Gab Yvon-Durocher,null@null.invalid,
MTD5287,Growth Rate,missing,Specific Growth Rate,,0.2482056,h^-1,,,,0.0000689,s^-1,,,,,,,,,,,60.583,,celsius,,,,,,,,,,,,,,,,,,missing,,,,0,,,,Clostridium fervidus,,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,fervidus,,60.583,celsius,inferred (ambient),70,celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patel BK, et al (1987) Clostridium fervidus sp. nov. a New Chemoorganotrophic Acetogenic Thermophile. Int J Syst Bacteriol 37, 123-126",,Gab Yvon-Durocher,null@null.invalid,
