"X"	"Time"	"PopBio"	"Temp"	"Time_units"	"PopBio_units"	"Species"	"Medium"	"Rep"	"Citation"	"ID"	"logPopBio"
"2528"	356	24.7835497835497	9.01730310819078	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	0.955076668322277
"2529"	357	29.7438672438672	19.0488845682098	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	1.27986955008753
"2530"	358	35.1551226551225	40.672636950816	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	1.60930233016371
"2531"	359	44.6248196248195	134.577030441161	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	2.12897094098811
"2532"	360	51.3888888888887	495.494154019203	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	2.69503853492184
"2533"	361	68.5245310245308	992.27471560501	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	2.99663192513243
"2534"	362	75.739538239538	1622.06124264944	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	3.21006724743531
"2535"	363	95.5808080808079	3500.57934416503	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	3.54413992582242
"2536"	364	100.090187590187	6036.35453890277	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	3.78077473967997
"2537"	365	115.422077922078	6166.72435317242	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	3.79005453630183
"2538"	366	6.74603174603175	1.2628023432938	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	0.101335379110758
"2539"	367	11.7063492063492	1.8551187644064	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	0.268371718304315
"2540"	368	17.5685425685425	2.50200901984956	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	0.398288871010411
"2541"	369	23.4307359307358	20.309954008439	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	1.30770893995312
"2542"	370	29.7438672438671	130.332055912382	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	2.11505124605532
"2543"	371	36.0569985569984	252.769658289045	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	2.40272494133311
"2544"	372	42.3701298701297	891.72910558221	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	2.95023294202311
"2545"	373	48.232323232323	1570.89642918465	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	3.19614755250251
"2546"	374	54.5454545454543	2797.0617951471	20	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	149	3.44670206129285
"2547"	375	72.3300970873786	1.07591421390518	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	0.0317776450173107
"2548"	376	96.1165048543689	1.42426876776072	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	0.153591950917004
"2549"	377	144.174757281553	1.97966339804704	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	0.296591353494905
"2550"	378	167.47572815534	2.5574850933996	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	0.407813111055492
"2551"	379	215.533980582524	9.31575746157308	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	0.969218173027989
"2552"	380	263.592233009709	30.0372724165667	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	1.47766049330497
"2553"	381	311.650485436893	84.6922747455464	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	1.92784379771687
"2554"	382	383.495145631068	266.497764088408	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	2.42569356965475
"2555"	383	454.854368932039	534.049112058419	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	2.72758119731921
"2556"	384	550.970873786408	610.71728678749	2	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	150	2.78584021318428
"2557"	385	144.174757281553	5.51414755975255	4	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	151	0.741478383737259
"2558"	386	215.533980582524	29.6731887509454	4	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	151	1.47236421913542
"2559"	387	287.378640776699	290.246832443301	4	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	151	2.46276748884161
"2560"	388	359.223300970874	742.301947380195	4	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	151	2.87058059989711
"2561"	389	431.067961165048	1399.5449667538	4	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	151	3.1459868567138
"2562"	390	502.912621359223	935.857680935462	4	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	151	2.97120980911859
"2563"	391	72.3300970873786	1.24546903650989	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	0.0953329350519315
"2564"	392	96.1165048543689	4.01582940414266	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	0.603775255328912
"2565"	393	119.902912621359	12.9484437833703	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	1.11221757560589
"2566"	394	146.601941747573	38.3341622515428	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	1.583585976696
"2567"	395	170.873786407767	113.489159014993	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	2.05495437778612
"2568"	396	194.660194174757	233.042190480016	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	2.36743455378968
"2569"	397	216.504854368932	553.949302447228	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	2.74347001982786
"2570"	398	242.718446601942	641.246946157623	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	2.80702530986248
"2571"	399	264.563106796116	2513.08985427153	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	3.40020801685229
"2572"	400	289.320388349514	808.452519969817	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	2.90765451908397
"2573"	401	315.533980582524	751.40983316451	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	2.87587687406666
"2574"	402	0.970873786407779	1.02469011894639	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	0.010592548339102
"2575"	403	12.621359223301	1.24546903650989	7	"Hours"	"CFU"	"Aerobic Psychotropic."	"Raw Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	152	0.0953329350519315
